t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.0026 10 -9.4026 15.5798 1 0 1.46026 0 -34.4173 34.4173 -10 14.9532 14.9537 9.82924 0.0358775 -0.0532547
0.00262 10 -9.4026 15.6625 1 0 1.47956 0 -34.6019 34.6019 -10 15.0359 15.0363 9.82924 0.0360815 -0.0535413
0.00264 10 -9.4026 15.7463 1 0 1.49911 0 -34.789 34.789 -10 15.1196 15.1201 9.82924 0.0362881 -0.0538317
0.00266 10 -9.4026 15.8311 1 0 1.51892 0 -34.9785 34.9785 -10 15.2045 15.2049 9.82924 0.0364974 -0.0541259
0.00268 10 -9.4026 15.9171 1 0 1.53899 0 -35.1705 35.1705 -10 15.2905 15.2909 9.82924 0.0367095 -0.054424
0.0027 10 -9.4026 16.0042 1 0 1.55932 0 -35.3651 35.3651 -10 15.3776 15.378 9.82924 0.0369244 -0.054726
0.00272 10 -9.4026 16.0925 1 0 1.57993 0 -35.5622 35.5622 -10 15.4659 15.4663 9.82924 0.0371422 -0.055032
0.00274 10 -9.4026 16.1819 1 0 1.6008 0 -35.762 35.762 -10 15.5553 15.5557 9.82924 0.0373628 -0.0553421
0.00276 10 -9.4026 16.2726 1 0 1.62196 0 -35.9644 35.9644 -10 15.6459 15.6464 9.82924 0.0375863 -0.0556562
0.00278 10 -9.4026 16.3644 1 0 1.64339 0 -36.1695 36.1695 -10 15.7377 15.7382 9.82924 0.0378128 -0.0559745
0.0028 10 -9.4026 16.4574 1 0 1.6651 0 -36.3772 36.3772 -10 15.8308 15.8312 9.82924 0.0380423 -0.0562971
0.00282 10 -9.4026 16.5517 1 0 1.68711 0 -36.5877 36.5877 -10 15.925 15.9255 9.82924 0.0382748 -0.0566238
0.00284 10 -9.4026 16.6472 1 0 1.7094 0 -36.801 36.801 -10 16.0205 16.021 9.82924 0.0385104 -0.0569549
0.00286 10 -9.4026 16.7439 1 0 1.73199 0 -37.0172 37.0172 -10 16.1173 16.1177 9.82924 0.0387491 -0.0572904
0.00288 10 -9.4026 16.842 1 0 1.75487 0 -37.2361 37.2361 -10 16.2153 16.2158 9.82924 0.038991 -0.0576303
0.0029 10 -9.4026 16.9413 1 0 1.77806 0 -37.458 37.458 -10 16.3147 16.3151 9.82924 0.0392361 -0.0579747
0.00292 10 -9.4026 17.042 1 0 1.80156 0 -37.6828 37.6828 -10 16.4153 16.4158 9.82924 0.0394844 -0.0583236
0.00294 10 -9.4026 17.1439 1 0 1.82536 0 -37.9106 37.9106 -10 16.5173 16.5177 9.82924 0.0397359 -0.0586772
0.00296 10 -9.4026 17.2473 1 0 1.84948 0 -38.1414 38.1414 -10 16.6206 16.6211 9.82924 0.0399908 -0.0590354
0.00298 10 -9.4026 17.352 1 0 1.87392 0 -38.3752 38.3752 -10 16.7253 16.7258 9.82924 0.0402491 -0.0593984
