t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 jV0400 jV0600
5.173 568.901 594.819 -0.478733 -99.2115 -0.414463 99.2115 198.378 192.564 192.347 197.964 396.86 381.277 381.21 396.309 595.196 0.000409911 -0.000340474
5.174 568.96 595.02 -0.603009 -99.8027 -0.552007 99.8027 198.675 192.627 192.154 198.114 397.067 381.342 381.01 396.544 595.397 0.00203559 -0.00058208
5.175 568.941 594.768 -0.470531 -100 -0.435522 100 198.617 192.619 192.288 198.48 396.821 381.328 381.145 397.091 595.146 7.5534e-05 -5.97348e-06
5.176 568.927 594.845 -0.330348 -99.8027 -0.316475 99.8027 198.559 192.617 192.425 198.454 396.903 381.321 381.282 396.919 595.222 3.57077e-06 -5.96245e-06
5.177 568.912 594.236 0.224708 -99.2115 0.259241 99.2115 197.962 192.613 192.979 199.029 396.3 381.311 381.835 397.494 594.613 8.44335e-12 -5.94436e-06
5.178 568.895 593.236 1.19539 -98.2287 1.23303 98.2287 196.973 192.608 193.949 200.003 395.306 381.3 382.805 398.468 593.613 2.514e-36 -5.93436e-06
5.179 568.878 591.847 2.5658 -96.8583 2.60344 96.8583 195.597 192.602 195.319 201.374 393.924 381.288 384.176 399.838 592.225 -1.66533e-16 -5.92047e-06
5.18 568.861 590.077 4.31846 -95.1057 4.3561 95.1057 193.838 192.596 197.072 203.126 392.159 381.277 385.928 401.591 590.454 -1.11022e-16 -5.90277e-06
5.181 568.844 587.932 6.44647 -92.9776 6.48411 92.9776 191.705 192.591 199.2 205.254 390.019 381.266 388.056 403.719 588.309 1.53033e-141 -5.88132e-06
5.182 568.827 585.419 8.94141 -90.4827 8.97905 90.4827 189.204 192.585 201.695 207.749 387.513 381.254 390.551 406.214 585.796 1.66771e-191 -5.85619e-06
5.183 568.81 582.55 11.7934 -87.6307 11.8311 87.6307 186.346 192.579 204.547 210.601 384.649 381.243 393.403 409.066 582.927 1.31214e-248 -5.8275e-06
5.184 568.793 579.335 14.9913 -84.4328 15.029 84.4328 183.142 192.574 207.745 213.799 381.439 381.231 396.601 412.264 579.711 -1.11022e-16 -5.79535e-06
5.185 568.776 575.787 18.5224 -80.9017 18.5601 80.9017 179.605 192.568 211.276 217.33 377.897 381.22 400.132 415.795 576.163 -1.11022e-16 -5.75987e-06
5.186 568.759 571.919 22.3728 -77.0513 22.4104 77.0513 175.749 192.562 215.126 221.181 374.035 381.209 403.983 419.645 572.295 -1.11022e-16 -5.72119e-06
5.187 568.742 567.748 26.5272 -72.8969 26.5649 72.8969 171.589 192.557 219.281 225.335 369.869 381.197 408.137 423.8 568.124 0 -5.67948e-06
5.188 568.724 563.289 30.9694 -68.4547 31.007 68.4547 167.141 192.551 223.723 229.777 365.416 381.186 412.579 428.242 563.665 -1.11022e-16 -5.63489e-06
5.189 568.707 558.561 35.6817 -63.7424 35.7194 63.7424 162.423 192.545 228.435 234.489 360.692 381.175 417.292 432.954 558.935 -1.66533e-16 -5.58761e-06
5.19 568.69 553.58 40.6456 -58.7785 40.6832 58.7785 157.454 192.539 233.399 239.453 355.717 381.163 422.256 437.918 553.955 -1.11022e-16 -5.5378e-06
5.191 568.673 548.368 45.8414 -53.5827 45.8791 53.5827 152.252 192.534 238.595 244.649 350.51 381.152 427.451 443.114 548.742 -5.55112e-17 -5.48568e-06
5.192 568.656 542.945 51.2487 -48.1754 51.2864 48.1754 146.84 192.528 244.002 250.056 345.092 381.14 432.859 448.521 543.319 -1.11022e-16 -5.43145e-06
5.193 568.639 537.332 56.8462 -42.5779 56.8838 42.5779 141.237 192.522 249.6 255.654 339.484 381.129 438.456 454.119 537.705 -1.11022e-16 -5.37532e-06
5.194 568.622 531.551 62.6117 -36.8125 62.6493 36.8125 135.466 192.517 255.365 261.419 333.708 381.118 444.222 459.884 531.924 -1.11022e-16 -5.31751e-06
5.195 568.605 525.625 68.5224 -30.9017 68.5601 30.9017 129.55 192.511 261.276 267.33 327.786 381.106 450.132 465.795 525.997 -5.55112e-17 -5.25825e-06
5.196 568.588 519.577 74.5551 -24.869 74.5928 24.869 123.512 192.505 267.309 273.363 321.743 381.095 456.165 471.828 519.949 -1.11022e-16 -5.19777e-06
5.197 568.571 513.431 80.686 -18.7381 80.7236 18.7381 117.376 192.5 273.439 279.494 315.602 381.084 462.296 477.959 513.802 -1.11022e-16 -5.13631e-06
5.198 568.554 507.212 86.8908 -12.5333 86.9284 12.5333 111.166 192.494 279.644 285.699 309.387 381.072 468.501 484.163 507.582 -2.22045e-16 -5.07412e-06
5.199 568.537 500.943 93.1451 -6.27905 93.1827 6.27905 104.907 192.488 285.899 291.953 303.123 381.061 474.755 490.418 501.313 -5.55112e-17 -5.01143e-06
5.2 568.52 496.106 99.4241 4.44947e-10 99.4593 -4.43869e-10 98.6253 192.483 292.178 298.227 296.838 381.049 481.034 496.689 495.026 -4.96306e-06 -5.55112e-17
5.201 568.503 502.504 105.703 6.27905 105.736 -6.27905 92.3437 192.477 298.457 304.501 290.554 381.038 487.313 502.961 488.74 -5.02704e-06 0
5.202 568.486 508.81 111.957 12.5333 111.985 -12.5333 86.0895 192.471 304.711 310.745 284.3 381.027 493.567 509.2 482.485 -5.0901e-06 -1.11022e-16
5.203 568.469 515.018 118.162 18.7381 118.185 -18.7381 79.8846 192.466 310.916 316.94 278.095 381.015 499.772 515.389 476.281 -5.15218e-06 0
5.204 568.451 521.133 124.293 24.869 124.31 -24.869 73.7538 192.46 317.047 323.06 271.965 381.004 505.903 521.505 470.15 -5.21333e-06 -1.11022e-16
5.205 568.434 527.149 130.326 30.9017 130.338 -30.9017 67.7211 192.454 323.079 329.082 265.932 380.993 511.936 527.522 464.117 -5.27349e-06 -1.11022e-16
5.206 568.417 533.044 136.237 36.8125 136.243 -36.8125 61.8103 192.448 328.99 334.982 260.021 380.981 517.847 533.416 458.206 -5.33244e-06 0
5.207 568.4 538.793 142.002 42.5779 142.003 -42.5779 56.0448 192.443 334.756 340.737 254.256 380.97 523.612 539.166 452.441 -5.38993e-06 -5.55112e-17
5.208 568.383 544.373 147.599 48.1754 147.595 -48.1754 50.4474 192.437 340.353 346.324 248.658 380.958 529.209 544.747 446.843 -5.44573e-06 -5.55112e-17
5.209 568.366 549.764 153.007 53.5827 152.997 -53.5827 45.0401 192.431 345.76 351.72 243.251 380.947 534.617 550.138 441.436 -5.49964e-06 -5.55112e-17
5.21 568.349 554.943 158.203 58.7785 158.188 -58.7785 39.8442 192.426 350.956 356.905 238.055 380.936 539.813 555.317 436.24 -5.55143e-06 -5.55112e-17
5.211 568.332 559.889 163.167 63.7424 163.146 -63.7424 34.8804 192.42 355.92 361.858 233.091 380.924 544.776 560.264 431.276 -5.60089e-06 -5.55112e-17
5.212 568.315 564.585 167.879 68.4547 167.853 -68.4547 30.1681 192.414 360.632 366.559 228.379 380.913 549.489 564.96 426.564 -5.64785e-06 -1.11022e-16
5.213 568.298 569.009 172.321 72.8969 172.289 -72.8969 25.7259 192.409 365.074 370.99 223.937 380.902 553.931 569.385 422.122 -5.69209e-06 -5.55112e-17
5.214 568.281 573.146 176.475 77.0513 176.438 -77.0513 21.5715 192.403 369.229 375.133 219.782 380.89 558.085 573.522 417.967 -5.73346e-06 -5.55112e-17
5.215 568.264 576.979 180.326 80.9017 180.282 -80.9017 17.7211 192.397 373.079 378.971 215.932 380.879 561.936 577.355 414.117 -5.77179e-06 -5.55112e-17
5.216 568.247 580.493 183.857 84.4328 183.808 -84.4328 14.19 192.392 376.61 382.491 212.401 380.868 565.467 580.869 410.586 -5.80693e-06 -1.11022e-16
5.217 568.246 583.673 187.049 87.6307 187 -87.6307 10.9921 192.391 379.798 385.677 209.203 380.867 568.649 584.049 407.388 -1.65283e-05 -5.55112e-17
5.218 569.567 586.507 189.455 90.4827 189.846 -90.4827 8.14007 192.832 381.757 388.518 206.351 381.748 570.162 586.884 404.536 -0.000898184 0
5.219 570.838 588.984 191.46 92.9776 192.335 -92.9776 5.64513 193.316 383.272 391.001 203.856 382.716 571.369 589.361 402.041 -0.000573421 -5.55112e-17
5.22 572.095 591.094 193.059 95.1057 194.457 -95.1057 3.51712 193.839 384.342 393.117 201.728 383.763 572.223 591.471 399.913 -0.00063141 -5.55112e-17
5.221 572.846 592.829 194.363 96.8583 196.204 -96.8583 1.76446 194.283 385.196 394.858 199.975 384.65 573.208 593.206 398.16 -0.000297969 -5.55112e-17
5.222 573.528 594.182 195.285 98.2287 197.568 -98.2287 0.394055 194.725 385.869 396.216 198.605 385.337 573.879 594.559 396.79 -0.000614894 1.16629e-13
5.223 574.198 594.819 195.782 99.2115 198.378 -99.2115 -0.414461 195.206 386.167 396.86 197.964 386.009 574.174 595.196 396.309 -0.000916408 0.000348469
5.224 574.388 595.02 196.04 99.8027 198.675 -99.8027 -0.552007 195.533 386.55 397.067 198.114 386.207 574.558 595.397 396.544 -0.000700683 0.000907312
5.225 574.474 594.768 196.135 100 198.617 -100 -0.435524 195.629 386.644 396.821 198.48 386.299 574.652 595.146 397.091 -0.000123552 2.2683e-05
5.226 574.517 594.845 195.879 99.8027 198.559 -99.8027 -0.316474 195.682 386.386 396.904 198.454 386.347 574.395 595.222 396.919 -6.05763e-06 1.47331e-06
5.227 574.401 594.236 195.385 99.2115 197.962 -99.2115 0.25924 195.58 385.894 396.3 199.029 386.237 573.903 594.613 397.494 -5.94437e-06 2.55612e-12
5.228 574.383 593.236 194.402 98.2287 196.973 -98.2287 1.23303 195.573 384.912 395.306 200.003 386.225 572.92 593.613 398.468 -5.93436e-06 0
5.229 574.366 591.848 193.032 96.8583 195.597 -96.8583 2.60344 195.568 383.541 393.924 201.374 386.213 571.55 592.225 399.838 -5.92048e-06 -5.55112e-17
5.23 574.349 590.077 191.279 95.1057 193.838 -95.1057 4.3561 195.562 381.788 392.159 203.126 386.202 569.797 590.454 401.591 -5.90277e-06 -5.55112e-17
5.231 574.332 587.932 189.151 92.9776 191.705 -92.9776 6.48411 195.556 379.66 390.019 205.254 386.19 567.669 588.309 403.719 -5.88132e-06 -1.11022e-16
5.232 574.314 585.419 186.656 90.4827 189.204 -90.4827 8.97905 195.55 377.165 387.513 207.749 386.179 565.174 585.796 406.214 -5.85619e-06 -1.11022e-16
5.233 574.297 582.55 183.804 87.6307 186.346 -87.6307 11.8311 195.545 374.313 384.649 210.601 386.168 562.322 582.927 409.066 -5.8275e-06 0
5.234 574.28 579.335 180.606 84.4328 183.142 -84.4328 15.029 195.539 371.116 381.439 213.799 386.156 559.124 579.711 412.264 -5.79535e-06 -5.55112e-17
5.235 574.263 575.787 177.075 80.9017 179.605 -80.9017 18.56 195.533 367.584 377.897 217.33 386.145 555.593 576.163 415.795 -5.75987e-06 0
5.236 574.245 571.919 173.225 77.0513 175.749 -77.0513 22.4104 195.527 363.734 374.035 221.181 386.133 551.743 572.295 419.645 -5.72119e-06 0
5.237 574.228 567.748 169.07 72.8969 171.589 -72.8969 26.5649 195.522 359.58 369.869 225.335 386.122 547.588 568.124 423.8 -5.67948e-06 -5.55112e-17
5.238 574.211 563.289 164.628 68.4547 167.141 -68.4547 31.007 195.516 355.137 365.416 229.777 386.11 543.146 563.665 428.242 -5.63489e-06 -5.55112e-17
5.239 574.194 558.561 159.916 63.7424 162.423 -63.7424 35.7194 195.51 350.425 360.692 234.489 386.099 538.434 558.935 432.954 -5.58761e-06 -1.11022e-16
5.24 574.177 553.58 154.952 58.7785 157.454 -58.7785 40.6832 195.504 345.461 355.717 239.453 386.087 533.47 553.955 437.918 -5.5378e-06 -5.55112e-17
5.241 574.159 548.369 149.756 53.5827 152.252 -53.5827 45.8791 195.499 340.265 350.51 244.649 386.076 528.274 548.742 443.114 -5.48569e-06 -5.55112e-17
5.242 574.142 542.945 144.349 48.1754 146.84 -48.1754 51.2864 195.493 334.858 345.092 250.056 386.064 522.867 543.319 448.521 -5.43145e-06 -1.11022e-16
5.243 574.125 537.332 138.752 42.5779 141.237 -42.5779 56.8838 195.487 329.261 339.484 255.654 386.053 517.269 537.705 454.119 -5.37532e-06 -5.55112e-17
5.244 574.108 531.551 132.986 36.8125 135.466 -36.8125 62.6493 195.482 323.495 333.708 261.419 386.041 511.504 531.924 459.884 -5.31751e-06 -5.55112e-17
5.245 574.09 525.625 127.075 30.9017 129.55 -30.9017 68.5601 195.476 317.584 327.786 267.33 386.03 505.593 525.997 465.795 -5.25825e-06 -5.55112e-17
5.246 574.073 519.577 121.043 24.869 123.512 -24.869 74.5928 195.47 311.552 321.743 273.363 386.018 499.56 519.949 471.828 -5.19777e-06 -5.55112e-17
5.247 574.056 513.431 114.912 18.7381 117.376 -18.7381 80.7236 195.464 305.421 315.602 279.494 386.007 493.43 513.802 477.959 -5.13631e-06 -5.55112e-17
5.248 574.039 507.212 108.707 12.5333 111.166 -12.5333 86.9284 195.459 299.216 309.387 285.699 385.995 487.225 507.582 484.163 -5.07412e-06 0
5.249 574.022 500.943 102.453 6.27905 104.907 -6.27905 93.1827 195.453 292.962 303.123 291.953 385.984 480.971 501.313 490.418 -5.01143e-06 -5.55112e-17
5.25 574.004 496.32 96.1736 -5.51872e-10 98.6253 5.50794e-10 99.4593 195.447 286.683 296.838 298.227 385.972 474.691 495.026 496.689 -1.09693e-16 -4.9652e-06
5.251 573.987 502.591 89.8946 -6.27905 92.3437 6.27905 105.736 195.441 280.404 290.554 304.501 385.961 468.412 488.74 502.961 3.58522e-144 -5.02791e-06
5.252 573.97 508.829 83.6403 -12.5333 86.0895 12.5333 111.985 195.436 274.149 284.3 310.745 385.949 462.158 482.485 509.2 -1.11022e-16 -5.09029e-06
5.253 573.953 515.018 77.4355 -18.7381 79.8847 18.7381 118.185 195.43 267.945 278.095 316.94 385.938 455.953 476.281 515.389 -2.77556e-16 -5.15218e-06
5.254 573.935 521.133 71.3046 -24.869 73.7538 24.869 124.31 195.424 261.814 271.965 323.06 385.926 449.822 470.15 521.505 -5.55112e-17 -5.21333e-06
5.255 573.918 527.149 65.2719 -30.9017 67.7211 30.9017 130.338 195.418 255.781 265.932 329.082 385.915 443.79 464.117 527.522 -1.11022e-16 -5.27349e-06
5.256 573.901 533.044 59.3612 -36.8125 61.8103 36.8125 136.243 195.413 249.87 260.021 334.982 385.903 437.879 458.206 533.416 -5.55112e-17 -5.33244e-06
5.257 573.884 538.793 53.5957 -42.5779 56.0449 42.5779 142.003 195.407 244.105 254.256 340.737 385.892 432.114 452.441 539.166 -1.66533e-16 -5.38993e-06
5.258 573.867 544.373 47.9983 -48.1754 50.4474 48.1754 147.595 195.401 238.507 248.658 346.324 385.88 426.516 446.843 544.747 -1.11022e-16 -5.44573e-06
5.259 573.849 549.764 42.5909 -53.5827 45.0401 53.5827 152.997 195.395 233.1 243.251 351.72 385.869 421.109 441.436 550.138 -5.55112e-17 -5.49964e-06
5.26 573.832 554.943 37.3951 -58.7785 39.8443 58.7785 158.188 195.39 227.904 238.055 356.905 385.857 415.913 436.24 555.317 -1.66533e-16 -5.55143e-06
5.261 573.815 559.889 32.4312 -63.7424 34.8804 63.7424 163.146 195.384 222.94 233.091 361.858 385.846 410.949 431.276 560.264 -2.22045e-16 -5.60089e-06
5.262 573.798 564.585 27.7189 -68.4547 30.1681 68.4547 167.853 195.378 218.228 228.379 366.559 385.834 406.237 426.564 564.96 -1.66533e-16 -5.64785e-06
5.263 573.78 569.009 23.2768 -72.8969 25.7259 72.8969 172.289 195.372 213.786 223.937 370.99 385.823 401.795 422.122 569.385 -5.55112e-17 -5.69209e-06
5.264 573.763 573.146 19.1223 -77.0513 21.5715 77.0513 176.438 195.367 209.631 219.782 375.133 385.812 397.64 417.967 573.522 -1.11022e-16 -5.73346e-06
5.265 573.746 576.979 15.2719 -80.9017 17.7211 80.9017 180.282 195.361 205.781 215.932 378.971 385.8 393.79 414.117 577.355 -2.22045e-16 -5.77179e-06
5.266 573.729 580.493 11.7408 -84.4328 14.19 84.4328 183.808 195.355 202.25 212.401 382.491 385.789 390.259 410.586 580.869 -1.66533e-16 -5.80693e-06
5.267 573.712 583.673 8.54296 -87.6307 10.9921 87.6307 187 195.35 199.052 209.203 385.677 385.777 387.061 407.388 584.049 -1.11022e-16 -5.83873e-06
5.268 573.296 586.507 5.89029 -90.4827 8.14008 90.4827 189.846 195.144 196.599 206.351 388.518 385.367 384.807 404.536 586.884 0.000398724 -5.86707e-06
5.269 572.301 588.984 3.88425 -92.9776 5.64514 92.9776 192.335 194.65 195.082 203.856 391.001 384.378 383.779 402.041 589.361 0.000977809 -5.89184e-06
5.27 571.314 591.094 2.24105 -95.1057 3.51713 95.1057 194.457 194.159 193.923 201.728 393.117 383.397 383.105 399.913 591.472 1.05624e-06 -5.91294e-06
5.271 570.779 592.829 0.952255 -96.8583 1.76447 96.8583 196.204 193.69 193.098 199.975 394.858 382.867 382.334 398.16 593.206 0.00103047 -5.93029e-06
5.272 570.271 594.182 0.0365984 -98.2287 0.39406 98.2287 197.568 193.229 192.637 198.605 396.216 382.365 381.91 396.79 594.559 0.000862769 -5.94382e-06
5.273 569.821 594.819 -0.482089 -99.2115 -0.414461 99.2115 198.378 192.793 192.55 197.964 396.86 381.921 381.823 396.309 595.196 0.000414941 -0.000340457
5.274 569.866 595.02 -0.602488 -99.8027 -0.552007 99.8027 198.675 192.846 192.371 198.114 397.067 381.971 381.641 396.544 595.397 0.00202436 -0.000582078
5.275 569.846 594.768 -0.463726 -100 -0.435526 100 198.617 192.837 192.512 198.48 396.821 381.957 381.783 397.091 595.146 6.78908e-05 -5.97348e-06
5.276 569.833 594.845 -0.332823 -99.8027 -0.316474 99.8027 198.559 192.836 192.639 198.454 396.904 381.95 381.909 396.919 595.222 3.69773e-06 -5.96245e-06
5.277 569.817 594.236 0.228883 -99.2115 0.25924 99.2115 197.962 192.831 193.199 199.029 396.3 381.94 382.47 397.494 594.613 7.91011e-12 -5.94436e-06
5.278 569.801 593.236 1.19869 -98.2287 1.23303 98.2287 196.973 192.826 194.169 200.003 395.306 381.929 383.439 398.468 593.613 -1.66533e-16 -5.93436e-06
5.279 569.783 591.848 2.5691 -96.8583 2.60344 96.8583 195.597 192.82 195.539 201.374 393.924 381.917 384.81 399.838 592.225 -1.11022e-16 -5.92048e-06
5.28 569.766 590.077 4.32176 -95.1057 4.3561 95.1057 193.838 192.814 197.292 203.126 392.159 381.906 386.562 401.591 590.454 -1.66533e-16 -5.90277e-06
5.281 569.749 587.932 6.44976 -92.9776 6.48411 92.9776 191.705 192.809 199.42 205.254 390.019 381.895 388.69 403.719 588.309 -1.66533e-16 -5.88132e-06
5.282 569.732 585.419 8.94471 -90.4827 8.97905 90.4827 189.204 192.803 201.915 207.749 387.513 381.883 391.185 406.214 585.796 -1.11022e-16 -5.85619e-06
5.283 569.715 582.55 11.7967 -87.6307 11.8311 87.6307 186.346 192.797 204.767 210.601 384.649 381.872 394.037 409.066 582.927 1.31218e-248 -5.8275e-06
5.284 569.698 579.335 14.9946 -84.4328 15.029 84.4328 183.142 192.792 207.965 213.799 381.44 381.86 397.235 412.264 579.711 -2.22045e-16 -5.79535e-06
5.285 569.681 575.787 18.5257 -80.9017 18.56 80.9017 179.605 192.786 211.496 217.33 377.897 381.849 400.766 415.795 576.163 -1.11022e-16 -5.75987e-06
5.286 569.664 571.919 22.3761 -77.0513 22.4104 77.0513 175.749 192.78 215.346 221.181 374.035 381.838 404.617 419.645 572.295 -1.11022e-16 -5.72119e-06
5.287 569.647 567.748 26.5305 -72.8969 26.5649 72.8969 171.589 192.775 219.501 225.335 369.869 381.826 408.771 423.8 568.124 -1.11022e-16 -5.67948e-06
5.288 569.63 563.289 30.9727 -68.4547 31.007 68.4547 167.141 192.769 223.943 229.777 365.416 381.815 413.213 428.242 563.665 -1.11022e-16 -5.63489e-06
5.289 569.612 558.561 35.685 -63.7424 35.7194 63.7424 162.423 192.763 228.655 234.489 360.692 381.803 417.925 432.954 558.935 -2.22045e-16 -5.58761e-06
5.29 569.595 553.581 40.6489 -58.7785 40.6832 58.7785 157.454 192.757 233.619 239.453 355.717 381.792 422.889 437.918 553.955 0 -5.53781e-06
5.291 569.578 548.369 45.8447 -53.5827 45.8791 53.5827 152.252 192.752 238.815 244.649 350.51 381.781 428.085 443.114 548.742 -1.66533e-16 -5.48569e-06
5.292 569.561 542.945 51.252 -48.1754 51.2864 48.1754 146.84 192.746 244.222 250.056 345.092 381.769 433.493 448.521 543.319 -1.11022e-16 -5.43145e-06
5.293 569.544 537.332 56.8495 -42.5779 56.8838 42.5779 141.237 192.74 249.82 255.654 339.484 381.758 439.09 454.119 537.705 -1.11022e-16 -5.37532e-06
5.294 569.527 531.551 62.615 -36.8125 62.6493 36.8125 135.466 192.735 255.585 261.419 333.708 381.747 444.855 459.884 531.924 0 -5.31751e-06
5.295 569.51 525.625 68.5257 -30.9017 68.5601 30.9017 129.55 192.729 261.496 267.33 327.786 381.735 450.766 465.795 525.997 0 -5.25825e-06
5.296 569.493 519.577 74.5584 -24.869 74.5928 24.869 123.512 192.723 267.528 273.363 321.743 381.724 456.799 471.828 519.949 -1.66533e-16 -5.19777e-06
5.297 569.476 513.431 80.6893 -18.7381 80.7236 18.7381 117.376 192.718 273.659 279.494 315.602 381.712 462.93 477.959 513.802 -2.22045e-16 -5.13631e-06
5.298 569.459 507.212 86.8941 -12.5333 86.9284 12.5333 111.166 192.712 279.864 285.699 309.387 381.701 469.135 484.163 507.582 -1.11022e-16 -5.07412e-06
5.299 569.442 500.943 93.1484 -6.27905 93.1827 6.27905 104.907 192.706 286.118 291.953 303.123 381.69 475.389 490.418 501.313 -1.11022e-16 -5.01143e-06
5.3 569.424 496.106 99.4274 6.58796e-10 99.4593 -6.57718e-10 98.6253 192.7 292.397 298.227 296.839 381.678 481.668 496.689 495.026 -4.96306e-06 -5.55112e-17
5.301 569.407 502.504 105.706 6.27905 105.736 -6.27905 92.3437 192.695 298.677 304.501 290.555 381.667 487.947 502.961 488.74 -5.02704e-06 -5.55112e-17
5.302 569.39 508.81 111.961 12.5333 111.985 -12.5333 86.0895 192.689 304.931 310.745 284.3 381.655 494.201 509.2 482.485 -5.0901e-06 -5.55112e-17
5.303 569.373 515.018 118.166 18.7381 118.185 -18.7381 79.8847 192.683 311.136 316.94 278.095 381.644 500.406 515.389 476.281 -5.15218e-06 -5.55112e-17
5.304 569.356 521.133 124.296 24.869 124.31 -24.869 73.7538 192.678 317.266 323.06 271.965 381.633 506.537 521.505 470.15 -5.21333e-06 0
5.305 569.339 527.149 130.329 30.9017 130.338 -30.9017 67.7211 192.672 323.299 329.082 265.932 381.621 512.57 527.522 464.117 -5.27349e-06 0
5.306 569.322 533.044 136.24 36.8125 136.243 -36.8125 61.8103 192.666 329.21 334.982 260.021 381.61 518.48 533.416 458.206 -5.33244e-06 -1.11022e-16
5.307 569.305 538.793 142.005 42.5779 142.003 -42.5779 56.0449 192.661 334.975 340.737 254.256 381.598 524.246 539.166 452.441 -5.38993e-06 -5.55112e-17
5.308 569.288 544.373 147.603 48.1754 147.595 -48.1754 50.4474 192.655 340.573 346.324 248.658 381.587 529.843 544.747 446.843 -5.44573e-06 0
5.309 569.271 549.764 153.01 53.5827 152.997 -53.5827 45.0401 192.649 345.98 351.72 243.251 381.576 535.251 550.138 441.436 -5.49964e-06 -5.55112e-17
