t 1 2 3 jxH0100
0.573 6.40909 3.54 3.54 6.40909
0.574 6.36304 3.52 3.52 6.36304
0.575 6.31699 3.5 3.5 6.31699
0.576 6.27094 3.48 3.48 6.27094
0.577 6.22489 3.46 3.46 6.22489
0.578 6.17883 3.44 3.44 6.17883
0.579 6.13278 3.42 3.42 6.13278
0.58 6.08673 3.4 3.4 6.08673
0.581 6.04068 3.38 3.38 6.04068
0.582 5.99463 3.36 3.36 5.99463
0.583 5.94857 3.34 3.34 5.94857
0.584 5.90252 3.32 3.32 5.90252
0.585 5.85647 3.3 3.3 5.85647
0.586 5.81042 3.28 3.28 5.81042
0.587 5.76437 3.26 3.26 5.76437
0.588 5.71832 3.24 3.24 5.71832
0.589 5.67226 3.22 3.22 5.67226
0.59 5.62621 3.2 3.2 5.62621
0.591 5.58016 3.18 3.18 5.58016
0.592 5.53411 3.16 3.16 5.53411
0.593 5.48806 3.14 3.14 5.48806
0.594 5.44201 3.12 3.12 5.44201
0.595 5.39595 3.1 3.1 5.39595
0.596 5.3499 3.08 3.08 5.3499
0.597 5.30385 3.06 3.06 5.30385
0.598 5.2578 3.04 3.04 5.2578
0.599 5.21175 3.02 3.02 5.21175
0.6 5.16569 3 3 5.16569
0.601 5.11964 2.98 2.98 5.11964
0.602 5.07359 2.96 2.96 5.07359
0.603 5.02754 2.94 2.94 5.02754
0.604 4.98149 2.92 2.92 4.98149
0.605 4.93544 2.9 2.9 4.93544
0.606 4.88938 2.88 2.88 4.88938
0.607 4.84333 2.86 2.86 4.84333
0.608 4.79728 2.84 2.84 4.79728
0.609 4.75123 2.82 2.82 4.75123
0.61 4.70518 2.8 2.8 4.70518
0.611 4.65913 2.78 2.78 4.65913
0.612 4.61307 2.76 2.76 4.61307
0.613 4.56702 2.74 2.74 4.56702
0.614 4.52097 2.72 2.72 4.52097
0.615 4.47492 2.7 2.7 4.47492
0.616 4.42887 2.68 2.68 4.42887
0.617 4.38281 2.66 2.66 4.38281
0.618 4.33676 2.64 2.64 4.33676
0.619 4.29071 2.62 2.62 4.29071
0.62 4.24466 2.6 2.6 4.24466
0.621 4.19861 2.58 2.58 4.19861
0.622 4.15256 2.56 2.56 4.15256
0.623 4.1065 2.54 2.54 4.1065
0.624 4.06045 2.52 2.52 4.06045
0.625 4.0144 2.5 2.5 4.0144
0.626 3.96835 2.48 2.48 3.96835
0.627 3.9223 2.46 2.46 3.9223
0.628 3.87625 2.44 2.44 3.87625
0.629 3.83019 2.42 2.42 3.83019
0.63 3.78414 2.4 2.4 3.78414
0.631 3.73809 2.38 2.38 3.73809
0.632 3.69204 2.36 2.36 3.69204
0.633 3.64599 2.34 2.34 3.64599
0.634 3.59993 2.32 2.32 3.59993
0.635 3.55388 2.3 2.3 3.55388
0.636 3.50783 2.28 2.28 3.50783
0.637 3.46178 2.26 2.26 3.46178
0.638 3.41573 2.24 2.24 3.41573
0.639 3.36968 2.22 2.22 3.36968
0.64 3.32362 2.2 2.2 3.32362
0.641 3.27757 2.18 2.18 3.27757
0.642 3.23152 2.16 2.16 3.23152
0.643 3.18547 2.14 2.14 3.18547
0.644 3.13942 2.12 2.12 3.13942
0.645 3.09337 2.1 2.1 3.09337
0.646 3.04731 2.08 2.08 3.04731
0.647 3.00126 2.06 2.06 3.00126
0.648 2.95521 2.04 2.04 2.95521
0.649 2.90916 2.02 2.02 2.90916
0.65 2.86311 2 2 2.86311
0.651 2.81705 1.98 1.98 2.81705
0.652 2.771 1.96 1.96 2.771
0.653 2.72495 1.94 1.94 2.72495
0.654 2.6789 1.92 1.92 2.6789
0.655 2.63285 1.9 1.9 2.63285
0.656 2.5868 1.88 1.88 2.5868
0.657 2.54074 1.86 1.86 2.54074
0.658 2.49469 1.84 1.84 2.49469
0.659 2.44864 1.82 1.82 2.44864
0.66 2.40259 1.8 1.8 2.40259
0.661 2.35654 1.78 1.78 2.35654
0.662 2.31048 1.76 1.76 2.31048
0.663 2.26443 1.74 1.74 2.26443
0.664 2.21838 1.72 1.72 2.21838
0.665 2.17233 1.7 1.7 2.17233
0.666 2.12628 1.68 1.68 2.12628
0.667 2.08023 1.66 1.66 2.08023
0.668 2.03417 1.64 1.64 2.03417
0.669 1.98812 1.62 1.62 1.98812
0.67 1.94207 1.6 1.6 1.94207
0.671 1.89602 1.58 1.58 1.89602
0.672 1.84997 1.56 1.56 1.84997
0.673 1.80392 1.54 1.54 1.80392
0.674 1.75786 1.52 1.52 1.75786
0.675 1.71181 1.5 1.5 1.71181
0.676 1.66576 1.48 1.48 1.66576
0.677 1.61971 1.46 1.46 1.61971
0.678 1.57366 1.44 1.44 1.57366
0.679 1.5276 1.42 1.42 1.5276
0.68 1.48155 1.4 1.4 1.48155
0.681 1.4355 1.38 1.38 1.4355
0.682 1.38945 1.36 1.36 1.38945
0.683 1.3434 1.34 1.34 1.3434
0.684 1.29735 1.32 1.32 1.29735
0.685 1.25129 1.3 1.3 1.25129
0.686 1.20524 1.28 1.28 1.20524
0.687 1.15919 1.26 1.26 1.15919
0.688 1.11314 1.24 1.24 1.11314
0.689 1.06709 1.22 1.22 1.06709
0.69 1.02104 1.2 1.2 1.02104
0.691 0.974984 1.18 1.18 0.974984
0.692 0.928932 1.16 1.16 0.928932
0.693 0.88288 1.14 1.14 0.88288
0.694 0.836828 1.12 1.12 0.836828
0.695 0.790777 1.1 1.1 0.790777
0.696 0.744725 1.08 1.08 0.744725
0.697 0.698673 1.06 1.06 0.698673
0.698 0.652621 1.04 1.04 0.652621
0.699 0.60657 1.02 1.02 0.60657
0.7 0.560518 1 1 0.560518
0.701 0.514466 0.98 0.98 0.514466
0.702 0.468414 0.96 0.96 0.468414
0.703 0.422363 0.94 0.94 0.422363
0.704 0.376311 0.92 0.92 0.376311
0.705 0.330259 0.9 0.9 0.330259
0.706 0.284207 0.88 0.88 0.284207
0.707 0.238155 0.86 0.86 0.238155
0.708 0.192104 0.84 0.84 0.192104
0.709 0.146052 0.82 0.82 0.146052
0.71 0.1 0.8 0.8 0.1
0.711 0.0630958 0.78 0.78 0.0630958
0.712 0.0398108 0.76 0.76 0.0398108
0.713 0.0251189 0.74 0.74 0.0251189
0.714 0.015849 0.72 0.72 0.015849
0.715 0.01 0.7 0.7 0.01
0.716 0.00630958 0.68 0.68 0.00630958
0.717 0.00398108 0.66 0.66 0.00398108
0.718 0.00251189 0.64 0.64 0.00251189
0.719 0.00158489 0.62 0.62 0.00158489
0.72 0.001 0.6 0.6 0.001
0.721 0.000630957 0.58 0.58 0.000630957
0.722 0.000398107 0.56 0.56 0.000398107
0.723 0.000251188 0.54 0.54 0.000251188
0.724 0.000158488 0.52 0.52 0.000158488
0.725 9.99991e-05 0.5 0.5 9.99991e-05
0.726 6.30948e-05 0.48 0.48 6.30948e-05
0.727 3.98097e-05 0.46 0.46 3.98097e-05
0.728 2.51179e-05 0.44 0.44 2.51179e-05
0.729 1.58479e-05 0.42 0.42 1.58479e-05
0.73 9.99901e-06 0.4 0.4 9.99901e-06
0.731 6.30858e-06 0.38 0.38 6.30858e-06
0.732 3.98007e-06 0.36 0.36 3.98007e-06
0.733 2.51089e-06 0.34 0.34 2.51089e-06
0.734 1.58389e-06 0.32 0.32 1.58389e-06
0.735 9.99001e-07 0.3 0.3 9.99001e-07
0.736 6.29958e-07 0.28 0.28 6.29958e-07
0.737 3.97107e-07 0.26 0.26 3.97107e-07
0.738 2.50189e-07 0.24 0.24 2.50189e-07
0.739 1.57489e-07 0.22 0.22 1.57489e-07
0.74 9.9e-08 0.2 0.2 9.9e-08
0.741 6.20958e-08 0.18 0.18 6.20958e-08
0.742 3.88107e-08 0.16 0.16 3.88107e-08
0.743 2.41189e-08 0.14 0.14 2.41189e-08
0.744 1.48489e-08 0.12 0.12 1.48489e-08
0.745 9e-09 0.1 0.1 9e-09
0.746 5.30957e-09 0.08 0.08 5.30957e-09
0.747 2.98107e-09 0.06 0.06 2.98107e-09
0.748 1.51189e-09 0.04 0.04 1.51189e-09
0.749 5.84893e-10 0.02 0.02 5.84893e-10
0.75 -2.45359e-22 -1.06581e-14 -1.06581e-14 -2.45359e-22
0.751 -3.69043e-10 -0.02 -0.02 -3.69043e-10
0.752 -6.01893e-10 -0.04 -0.04 -6.01893e-10
0.753 -7.48811e-10 -0.06 -0.06 -7.48811e-10
0.754 -8.41511e-10 -0.08 -0.08 -8.41511e-10
0.755 -9e-10 -0.1 -0.1 -9e-10
0.756 -9.36904e-10 -0.12 -0.12 -9.36904e-10
0.757 -9.60189e-10 -0.14 -0.14 -9.60189e-10
0.758 -9.74881e-10 -0.16 -0.16 -9.74881e-10
0.759 -9.84151e-10 -0.18 -0.18 -9.84151e-10
0.76 -9.9e-10 -0.2 -0.2 -9.9e-10
0.761 -9.9369e-10 -0.22 -0.22 -9.9369e-10
0.762 -9.96019e-10 -0.24 -0.24 -9.96019e-10
0.763 -9.97488e-10 -0.26 -0.26 -9.97488e-10
0.764 -9.98415e-10 -0.28 -0.28 -9.98415e-10
0.765 -9.99e-10 -0.3 -0.3 -9.99e-10
0.766 -9.99369e-10 -0.32 -0.32 -9.99369e-10
0.767 -9.99602e-10 -0.34 -0.34 -9.99602e-10
0.768 -9.99749e-10 -0.36 -0.36 -9.99749e-10
0.769 -9.99842e-10 -0.38 -0.38 -9.99842e-10
0.77 -9.999e-10 -0.4 -0.4 -9.999e-10
0.771 -9.99937e-10 -0.42 -0.42 -9.99937e-10
0.772 -9.9996e-10 -0.44 -0.44 -9.9996e-10
0.773 -9.99975e-10 -0.46 -0.46 -9.99975e-10
0.774 -9.99984e-10 -0.48 -0.48 -9.99984e-10
0.775 -9.9999e-10 -0.5 -0.5 -9.9999e-10
0.776 -9.99994e-10 -0.52 -0.52 -9.99994e-10
0.777 -9.99996e-10 -0.54 -0.54 -9.99996e-10
0.778 -9.99997e-10 -0.56 -0.56 -9.99997e-10
0.779 -9.99998e-10 -0.58 -0.58 -9.99998e-10
0.78 -9.99999e-10 -0.6 -0.6 -9.99999e-10
0.781 -9.99999e-10 -0.62 -0.62 -9.99999e-10
0.782 -1e-09 -0.64 -0.64 -1e-09
0.783 -1e-09 -0.66 -0.66 -1e-09
0.784 -1e-09 -0.68 -0.68 -1e-09
0.785 -1e-09 -0.7 -0.7 -1e-09
0.786 -1e-09 -0.72 -0.72 -1e-09
0.787 -1e-09 -0.74 -0.74 -1e-09
0.788 -1e-09 -0.76 -0.76 -1e-09
0.789 -1e-09 -0.78 -0.78 -1e-09
0.79 -1e-09 -0.8 -0.8 -1e-09
0.791 -1e-09 -0.82 -0.82 -1e-09
0.792 -1e-09 -0.84 -0.84 -1e-09
0.793 -1e-09 -0.86 -0.86 -1e-09
0.794 -1e-09 -0.88 -0.88 -1e-09
0.795 -1e-09 -0.9 -0.9 -1e-09
0.796 -1e-09 -0.92 -0.92 -1e-09
0.797 -1e-09 -0.94 -0.94 -1e-09
0.798 -1e-09 -0.96 -0.96 -1e-09
0.799 -1e-09 -0.98 -0.98 -1e-09
0.8 -1e-09 -1 -1 -1e-09
0.801 -1e-09 -1.02 -1.02 -1e-09
0.802 -1e-09 -1.04 -1.04 -1e-09
0.803 -1e-09 -1.06 -1.06 -1e-09
0.804 -1e-09 -1.08 -1.08 -1e-09
0.805 -1e-09 -1.1 -1.1 -1e-09
0.806 -1e-09 -1.12 -1.12 -1e-09
0.807 -1e-09 -1.14 -1.14 -1e-09
0.808 -1e-09 -1.16 -1.16 -1e-09
0.809 -1e-09 -1.18 -1.18 -1e-09
0.81 -1e-09 -1.2 -1.2 -1e-09
0.811 -1e-09 -1.22 -1.22 -1e-09
0.812 -1e-09 -1.24 -1.24 -1e-09
0.813 -1e-09 -1.26 -1.26 -1e-09
0.814 -1e-09 -1.28 -1.28 -1e-09
0.815 -1e-09 -1.3 -1.3 -1e-09
0.816 -1e-09 -1.32 -1.32 -1e-09
0.817 -1e-09 -1.34 -1.34 -1e-09
0.818 -1e-09 -1.36 -1.36 -1e-09
0.819 -1e-09 -1.38 -1.38 -1e-09
0.82 -1e-09 -1.4 -1.4 -1e-09
0.821 -1e-09 -1.42 -1.42 -1e-09
0.822 -1e-09 -1.44 -1.44 -1e-09
0.823 -1e-09 -1.46 -1.46 -1e-09
0.824 -1e-09 -1.48 -1.48 -1e-09
0.825 -1e-09 -1.5 -1.5 -1e-09
0.826 -1e-09 -1.52 -1.52 -1e-09
0.827 -1e-09 -1.54 -1.54 -1e-09
0.828 -1e-09 -1.56 -1.56 -1e-09
0.829 -1e-09 -1.58 -1.58 -1e-09
0.83 -1e-09 -1.6 -1.6 -1e-09
0.831 -1e-09 -1.62 -1.62 -1e-09
0.832 -1e-09 -1.64 -1.64 -1e-09
0.833 -1e-09 -1.66 -1.66 -1e-09
0.834 -1e-09 -1.68 -1.68 -1e-09
0.835 -1e-09 -1.7 -1.7 -1e-09
0.836 -1e-09 -1.72 -1.72 -1e-09
0.837 -1e-09 -1.74 -1.74 -1e-09
0.838 -1e-09 -1.76 -1.76 -1e-09
0.839 -1e-09 -1.78 -1.78 -1e-09
0.84 -1e-09 -1.8 -1.8 -1e-09
0.841 -1e-09 -1.82 -1.82 -1e-09
0.842 -1e-09 -1.84 -1.84 -1e-09
0.843 -1e-09 -1.86 -1.86 -1e-09
0.844 -1e-09 -1.88 -1.88 -1e-09
0.845 -1e-09 -1.9 -1.9 -1e-09
0.846 -1e-09 -1.92 -1.92 -1e-09
0.847 -1e-09 -1.94 -1.94 -1e-09
0.848 -1e-09 -1.96 -1.96 -1e-09
0.849 -1e-09 -1.98 -1.98 -1e-09
0.85 -1e-09 -2 -2 -1e-09
0.851 -1e-09 -2.02 -2.02 -1e-09
0.852 -1e-09 -2.04 -2.04 -1e-09
0.853 -1e-09 -2.06 -2.06 -1e-09
0.854 -1e-09 -2.08 -2.08 -1e-09
0.855 -1e-09 -2.1 -2.1 -1e-09
0.856 -1e-09 -2.12 -2.12 -1e-09
0.857 -1e-09 -2.14 -2.14 -1e-09
0.858 -1e-09 -2.16 -2.16 -1e-09
0.859 -1e-09 -2.18 -2.18 -1e-09
0.86 -1e-09 -2.2 -2.2 -1e-09
0.861 -1e-09 -2.22 -2.22 -1e-09
0.862 -1e-09 -2.24 -2.24 -1e-09
0.863 -1e-09 -2.26 -2.26 -1e-09
0.864 -1e-09 -2.28 -2.28 -1e-09
0.865 -1e-09 -2.3 -2.3 -1e-09
0.866 -1e-09 -2.32 -2.32 -1e-09
0.867 -1e-09 -2.34 -2.34 -1e-09
0.868 -1e-09 -2.36 -2.36 -1e-09
0.869 -1e-09 -2.38 -2.38 -1e-09
0.87 -1e-09 -2.4 -2.4 -1e-09
0.871 -1e-09 -2.42 -2.42 -1e-09
0.872 -1e-09 -2.44 -2.44 -1e-09
0.873 -1e-09 -2.46 -2.46 -1e-09
0.874 -1e-09 -2.48 -2.48 -1e-09
0.875 -1e-09 -2.5 -2.5 -1e-09
0.876 -1e-09 -2.52 -2.52 -1e-09
0.877 -1e-09 -2.54 -2.54 -1e-09
0.878 -1e-09 -2.56 -2.56 -1e-09
0.879 -1e-09 -2.58 -2.58 -1e-09
0.88 -1e-09 -2.6 -2.6 -1e-09
0.881 -1e-09 -2.62 -2.62 -1e-09
0.882 -1e-09 -2.64 -2.64 -1e-09
0.883 -1e-09 -2.66 -2.66 -1e-09
0.884 -1e-09 -2.68 -2.68 -1e-09
0.885 -1e-09 -2.7 -2.7 -1e-09
0.886 -1e-09 -2.72 -2.72 -1e-09
0.887 -1e-09 -2.74 -2.74 -1e-09
0.888 -1e-09 -2.76 -2.76 -1e-09
0.889 -1e-09 -2.78 -2.78 -1e-09
0.89 -1e-09 -2.8 -2.8 -1e-09
0.891 -1e-09 -2.82 -2.82 -1e-09
0.892 -1e-09 -2.84 -2.84 -1e-09
0.893 -1e-09 -2.86 -2.86 -1e-09
0.894 -1e-09 -2.88 -2.88 -1e-09
0.895 -1e-09 -2.9 -2.9 -1e-09
0.896 -1e-09 -2.92 -2.92 -1e-09
0.897 -1e-09 -2.94 -2.94 -1e-09
0.898 -1e-09 -2.96 -2.96 -1e-09
0.899 -1e-09 -2.98 -2.98 -1e-09
0.9 -1e-09 -3 -3 -1e-09
0.901 -1e-09 -3.02 -3.02 -1e-09
0.902 -1e-09 -3.04 -3.04 -1e-09
0.903 -1e-09 -3.06 -3.06 -1e-09
0.904 -1e-09 -3.08 -3.08 -1e-09
0.905 -1e-09 -3.1 -3.1 -1e-09
0.906 -1e-09 -3.12 -3.12 -1e-09
0.907 -1e-09 -3.14 -3.14 -1e-09
0.908 -1e-09 -3.16 -3.16 -1e-09
0.909 -1e-09 -3.18 -3.18 -1e-09
0.91 -1e-09 -3.2 -3.2 -1e-09
0.911 -1e-09 -3.22 -3.22 -1e-09
0.912 -1e-09 -3.24 -3.24 -1e-09
0.913 -1e-09 -3.26 -3.26 -1e-09
0.914 -1e-09 -3.28 -3.28 -1e-09
0.915 -1e-09 -3.3 -3.3 -1e-09
0.916 -1e-09 -3.32 -3.32 -1e-09
0.917 -1e-09 -3.34 -3.34 -1e-09
0.918 -1e-09 -3.36 -3.36 -1e-09
0.919 -1e-09 -3.38 -3.38 -1e-09
0.92 -1e-09 -3.4 -3.4 -1e-09
0.921 -1e-09 -3.42 -3.42 -1e-09
0.922 -1e-09 -3.44 -3.44 -1e-09
0.923 -1e-09 -3.46 -3.46 -1e-09
0.924 -1e-09 -3.48 -3.48 -1e-09
0.925 -1e-09 -3.5 -3.5 -1e-09
0.926 -1e-09 -3.52 -3.52 -1e-09
0.927 -1e-09 -3.54 -3.54 -1e-09
0.928 -1e-09 -3.56 -3.56 -1e-09
0.929 -1e-09 -3.58 -3.58 -1e-09
0.93 -1e-09 -3.6 -3.6 -1e-09
0.931 -1e-09 -3.62 -3.62 -1e-09
0.932 -1e-09 -3.64 -3.64 -1e-09
0.933 -1e-09 -3.66 -3.66 -1e-09
0.934 -1e-09 -3.68 -3.68 -1e-09
0.935 -1e-09 -3.7 -3.7 -1e-09
0.936 -1e-09 -3.72 -3.72 -1e-09
0.937 -1e-09 -3.74 -3.74 -1e-09
0.938 -1e-09 -3.76 -3.76 -1e-09
0.939 -1e-09 -3.78 -3.78 -1e-09
0.94 -1e-09 -3.8 -3.8 -1e-09
0.941 -1e-09 -3.82 -3.82 -1e-09
0.942 -1e-09 -3.84 -3.84 -1e-09
0.943 -1e-09 -3.86 -3.86 -1e-09
0.944 -1e-09 -3.88 -3.88 -1e-09
0.945 -1e-09 -3.9 -3.9 -1e-09
0.946 -1e-09 -3.92 -3.92 -1e-09
0.947 -1e-09 -3.94 -3.94 -1e-09
0.948 -1e-09 -3.96 -3.96 -1e-09
0.949 -1e-09 -3.98 -3.98 -1e-09
0.95 -1e-09 -4 -4 -1e-09
0.951 -1e-09 -4.02 -4.02 -1e-09
0.952 -1e-09 -4.04 -4.04 -1e-09
0.953 -1e-09 -4.06 -4.06 -1e-09
0.954 -1e-09 -4.08 -4.08 -1e-09
0.955 -1e-09 -4.1 -4.1 -1e-09
0.956 -1e-09 -4.12 -4.12 -1e-09
0.957 -1e-09 -4.14 -4.14 -1e-09
0.958 -1e-09 -4.16 -4.16 -1e-09
0.959 -1e-09 -4.18 -4.18 -1e-09
0.96 -1e-09 -4.2 -4.2 -1e-09
0.961 -1e-09 -4.22 -4.22 -1e-09
0.962 -1e-09 -4.24 -4.24 -1e-09
0.963 -1e-09 -4.26 -4.26 -1e-09
0.964 -1e-09 -4.28 -4.28 -1e-09
0.965 -1e-09 -4.3 -4.3 -1e-09
0.966 -1e-09 -4.32 -4.32 -1e-09
0.967 -1e-09 -4.34 -4.34 -1e-09
0.968 -1e-09 -4.36 -4.36 -1e-09
0.969 -1e-09 -4.38 -4.38 -1e-09
0.97 -1e-09 -4.4 -4.4 -1e-09
0.971 -1e-09 -4.42 -4.42 -1e-09
0.972 -1e-09 -4.44 -4.44 -1e-09
0.973 -1e-09 -4.46 -4.46 -1e-09
0.974 -1e-09 -4.48 -4.48 -1e-09
0.975 -1e-09 -4.5 -4.5 -1e-09
0.976 -1e-09 -4.52 -4.52 -1e-09
0.977 -1e-09 -4.54 -4.54 -1e-09
0.978 -1e-09 -4.56 -4.56 -1e-09
0.979 -1e-09 -4.58 -4.58 -1e-09
0.98 -1e-09 -4.6 -4.6 -1e-09
0.981 -1e-09 -4.62 -4.62 -1e-09
0.982 -1e-09 -4.64 -4.64 -1e-09
0.983 -1e-09 -4.66 -4.66 -1e-09
0.984 -1e-09 -4.68 -4.68 -1e-09
0.985 -1e-09 -4.7 -4.7 -1e-09
0.986 -1e-09 -4.72 -4.72 -1e-09
0.987 -1e-09 -4.74 -4.74 -1e-09
0.988 -1e-09 -4.76 -4.76 -1e-09
0.989 -1e-09 -4.78 -4.78 -1e-09
0.99 -1e-09 -4.8 -4.8 -1e-09
0.991 -1e-09 -4.82 -4.82 -1e-09
0.992 -1e-09 -4.84 -4.84 -1e-09
0.993 -1e-09 -4.86 -4.86 -1e-09
0.994 -1e-09 -4.88 -4.88 -1e-09
0.995 -1e-09 -4.9 -4.9 -1e-09
0.996 -1e-09 -4.92 -4.92 -1e-09
0.997 -1e-09 -4.94 -4.94 -1e-09
0.998 -1e-09 -4.96 -4.96 -1e-09
0.999 -1e-09 -4.98 -4.98 -1e-09
1 -1e-09 -5 -5 -1e-09
1.001 -1e-09 -4.98 -4.98 -1e-09
1.002 -1e-09 -4.96 -4.96 -1e-09
1.003 -1e-09 -4.94 -4.94 -1e-09
1.004 -1e-09 -4.92 -4.92 -1e-09
1.005 -1e-09 -4.9 -4.9 -1e-09
1.006 -1e-09 -4.88 -4.88 -1e-09
1.007 -1e-09 -4.86 -4.86 -1e-09
1.008 -1e-09 -4.84 -4.84 -1e-09
1.009 -1e-09 -4.82 -4.82 -1e-09
1.01 -1e-09 -4.8 -4.8 -1e-09
1.011 -1e-09 -4.78 -4.78 -1e-09
1.012 -1e-09 -4.76 -4.76 -1e-09
1.013 -1e-09 -4.74 -4.74 -1e-09
1.014 -1e-09 -4.72 -4.72 -1e-09
1.015 -1e-09 -4.7 -4.7 -1e-09
1.016 -1e-09 -4.68 -4.68 -1e-09
1.017 -1e-09 -4.66 -4.66 -1e-09
1.018 -1e-09 -4.64 -4.64 -1e-09
1.019 -1e-09 -4.62 -4.62 -1e-09
1.02 -1e-09 -4.6 -4.6 -1e-09
1.021 -1e-09 -4.58 -4.58 -1e-09
1.022 -1e-09 -4.56 -4.56 -1e-09
1.023 -1e-09 -4.54 -4.54 -1e-09
1.024 -1e-09 -4.52 -4.52 -1e-09
1.025 -1e-09 -4.5 -4.5 -1e-09
1.026 -1e-09 -4.48 -4.48 -1e-09
1.027 -1e-09 -4.46 -4.46 -1e-09
1.028 -1e-09 -4.44 -4.44 -1e-09
1.029 -1e-09 -4.42 -4.42 -1e-09
1.03 -1e-09 -4.4 -4.4 -1e-09
1.031 -1e-09 -4.38 -4.38 -1e-09
1.032 -1e-09 -4.36 -4.36 -1e-09
1.033 -1e-09 -4.34 -4.34 -1e-09
1.034 -1e-09 -4.32 -4.32 -1e-09
1.035 -1e-09 -4.3 -4.3 -1e-09
1.036 -1e-09 -4.28 -4.28 -1e-09
1.037 -1e-09 -4.26 -4.26 -1e-09
1.038 -1e-09 -4.24 -4.24 -1e-09
1.039 -1e-09 -4.22 -4.22 -1e-09
1.04 -1e-09 -4.2 -4.2 -1e-09
1.041 -1e-09 -4.18 -4.18 -1e-09
1.042 -1e-09 -4.16 -4.16 -1e-09
1.043 -1e-09 -4.14 -4.14 -1e-09
1.044 -1e-09 -4.12 -4.12 -1e-09
1.045 -1e-09 -4.1 -4.1 -1e-09
1.046 -1e-09 -4.08 -4.08 -1e-09
1.047 -1e-09 -4.06 -4.06 -1e-09
1.048 -1e-09 -4.04 -4.04 -1e-09
1.049 -1e-09 -4.02 -4.02 -1e-09
1.05 -1e-09 -4 -4 -1e-09
1.051 -1e-09 -3.98 -3.98 -1e-09
1.052 -1e-09 -3.96 -3.96 -1e-09
1.053 -1e-09 -3.94 -3.94 -1e-09
1.054 -1e-09 -3.92 -3.92 -1e-09
1.055 -1e-09 -3.9 -3.9 -1e-09
1.056 -1e-09 -3.88 -3.88 -1e-09
1.057 -1e-09 -3.86 -3.86 -1e-09
1.058 -1e-09 -3.84 -3.84 -1e-09
1.059 -1e-09 -3.82 -3.82 -1e-09
1.06 -1e-09 -3.8 -3.8 -1e-09
1.061 -1e-09 -3.78 -3.78 -1e-09
1.062 -1e-09 -3.76 -3.76 -1e-09
1.063 -1e-09 -3.74 -3.74 -1e-09
1.064 -1e-09 -3.72 -3.72 -1e-09
1.065 -1e-09 -3.7 -3.7 -1e-09
1.066 -1e-09 -3.68 -3.68 -1e-09
1.067 -1e-09 -3.66 -3.66 -1e-09
1.068 -1e-09 -3.64 -3.64 -1e-09
1.069 -1e-09 -3.62 -3.62 -1e-09
1.07 -1e-09 -3.6 -3.6 -1e-09
1.071 -1e-09 -3.58 -3.58 -1e-09
1.072 -1e-09 -3.56 -3.56 -1e-09
1.073 -1e-09 -3.54 -3.54 -1e-09
1.074 -1e-09 -3.52 -3.52 -1e-09
1.075 -1e-09 -3.5 -3.5 -1e-09
1.076 -1e-09 -3.48 -3.48 -1e-09
1.077 -1e-09 -3.46 -3.46 -1e-09
1.078 -1e-09 -3.44 -3.44 -1e-09
1.079 -1e-09 -3.42 -3.42 -1e-09
1.08 -1e-09 -3.4 -3.4 -1e-09
1.081 -1e-09 -3.38 -3.38 -1e-09
1.082 -1e-09 -3.36 -3.36 -1e-09
1.083 -1e-09 -3.34 -3.34 -1e-09
1.084 -1e-09 -3.32 -3.32 -1e-09
1.085 -1e-09 -3.3 -3.3 -1e-09
1.086 -1e-09 -3.28 -3.28 -1e-09
1.087 -1e-09 -3.26 -3.26 -1e-09
1.088 -1e-09 -3.24 -3.24 -1e-09
1.089 -1e-09 -3.22 -3.22 -1e-09
1.09 -1e-09 -3.2 -3.2 -1e-09
1.091 -1e-09 -3.18 -3.18 -1e-09
1.092 -1e-09 -3.16 -3.16 -1e-09
1.093 -1e-09 -3.14 -3.14 -1e-09
1.094 -1e-09 -3.12 -3.12 -1e-09
1.095 -1e-09 -3.1 -3.1 -1e-09
1.096 -1e-09 -3.08 -3.08 -1e-09
1.097 -1e-09 -3.06 -3.06 -1e-09
1.098 -1e-09 -3.04 -3.04 -1e-09
1.099 -1e-09 -3.02 -3.02 -1e-09
1.1 -1e-09 -3 -3 -1e-09
1.101 -1e-09 -2.98 -2.98 -1e-09
1.102 -1e-09 -2.96 -2.96 -1e-09
1.103 -1e-09 -2.94 -2.94 -1e-09
1.104 -1e-09 -2.92 -2.92 -1e-09
1.105 -1e-09 -2.9 -2.9 -1e-09
1.106 -1e-09 -2.88 -2.88 -1e-09
1.107 -1e-09 -2.86 -2.86 -1e-09
1.108 -1e-09 -2.84 -2.84 -1e-09
1.109 -1e-09 -2.82 -2.82 -1e-09
1.11 -1e-09 -2.8 -2.8 -1e-09
1.111 -1e-09 -2.78 -2.78 -1e-09
1.112 -1e-09 -2.76 -2.76 -1e-09
1.113 -1e-09 -2.74 -2.74 -1e-09
1.114 -1e-09 -2.72 -2.72 -1e-09
1.115 -1e-09 -2.7 -2.7 -1e-09
1.116 -1e-09 -2.68 -2.68 -1e-09
1.117 -1e-09 -2.66 -2.66 -1e-09
1.118 -1e-09 -2.64 -2.64 -1e-09
1.119 -1e-09 -2.62 -2.62 -1e-09
1.12 -1e-09 -2.6 -2.6 -1e-09
1.121 -1e-09 -2.58 -2.58 -1e-09
1.122 -1e-09 -2.56 -2.56 -1e-09
1.123 -1e-09 -2.54 -2.54 -1e-09
1.124 -1e-09 -2.52 -2.52 -1e-09
1.125 -1e-09 -2.5 -2.5 -1e-09
