t 1 2 3 4 5 6 7 jK0406 jL0406
0.0005679 1.88757e-11 0 50.0375 180 180 58.0591 -12.1941 0.60149 -0.060149
0.000568 1.88757e-11 0 50.0325 180 180 52.1691 -12.7831 0.576513 -0.0576513
0.0005681 1.88757e-11 0 50.0275 180 180 46.5346 -13.3465 0.550384 -0.0550384
0.0005682 1.88757e-11 0 50.0225 180 180 41.1669 -13.8833 0.523154 -0.0523154
0.0005683 1.88757e-11 0 50.0175 180 180 36.0767 -14.3923 0.494878 -0.0494878
0.0005684 1.88757e-11 0 50.0125 180 180 31.2743 -14.8726 0.465613 -0.0465613
0.0005685 1.88757e-11 0 50.0075 180 180 26.7691 -15.3231 0.435417 -0.0435417
0.0005686 1.88757e-11 0 50.0025 180 180 22.5703 -15.743 0.404351 -0.0404351
0.0005687 1.88757e-11 0 49.9975 180 180 18.6861 -16.1314 0.372477 -0.0372477
0.0005688 1.88756e-11 0 49.9925 180 180 15.1245 -16.4876 0.339858 -0.0339858
0.0005689 1.88756e-11 0 49.9875 180 180 11.8924 -16.8108 0.30656 -0.030656
0.000569 1.88756e-11 0 49.9825 180 180 8.99632 -17.1004 0.272649 -0.0272649
0.0005691 1.88756e-11 0 49.9775 180 180 6.44212 -17.3558 0.238193 -0.0238193
0.0005692 1.88756e-11 0 49.9725 180 180 4.23485 -17.5765 0.20326 -0.020326
0.0005693 1.88756e-11 0 49.9675 180 180 2.37894 -17.7621 0.167922 -0.0167922
0.0005694 1.88756e-11 0 49.9625 180 180 0.8781 -17.9122 0.132247 -0.0132247
0.0005695 -7.47883e-07 0 49.9575 180 180 -0.26468 -18.0265 0.0963086 -0.00963086
0.0005696 -0.410234 0 49.9525 180.001 180 -1.00529 -18.1006 0.0519769 -0.00601816
0.0005697 -0.741267 0 49.9475 180.001 180 -1.35111 -18.1353 0.00912034 -0.00239457
0.0005698 -0.662469 0 49.9425 180.001 180 -1.2695 -18.1271 -0.025566 0.00123166
0.0005699 -0.285285 0 49.9375 180.001 180 -0.871258 -18.0872 -0.0542366 0.00485309
0.00057 -2.338e-08 0 49.9325 180 180 -0.178064 -18.0178 -0.0846359 0.00846359
0.0005701 1.88756e-11 0 49.9275 180 180 0.815803 -17.9184 -0.120572 0.0120572
0.0005702 1.88756e-11 0 49.9225 180 180 2.20002 -17.78 -0.156271 0.0156271
0.0005703 1.88756e-11 0 49.9176 180 180 3.93965 -17.606 -0.191657 0.0191657
0.0005704 1.88756e-11 0 49.9126 180 180 6.03123 -17.3969 -0.226659 0.0226659
0.0005705 1.88756e-11 0 49.9076 180 180 8.47058 -17.1529 -0.261209 0.0261209
0.0005706 1.88756e-11 0 49.9026 180 180 11.2528 -16.8747 -0.295237 0.0295237
0.0005707 1.88756e-11 0 49.8976 180 180 14.3724 -16.5628 -0.328674 0.0328674
0.0005708 1.88757e-11 0 49.8926 180 180 17.823 -16.2177 -0.361455 0.0361455
0.0005709 1.88757e-11 0 49.8876 180 180 21.5979 -15.8402 -0.393513 0.0393513
0.000571 1.88757e-11 0 49.8826 180 180 25.6893 -15.4311 -0.424784 0.0424784
0.0005711 1.88757e-11 0 49.8776 180 180 30.0893 -14.9911 -0.455206 0.0455206
0.0005712 1.88757e-11 0 49.8727 180 180 34.7889 -14.5211 -0.484718 0.0484718
0.0005713 1.88757e-11 0 49.8677 180 180 39.7788 -14.0221 -0.513262 0.0513262
0.0005714 1.88757e-11 0 49.8627 180 180 45.049 -13.4951 -0.540779 0.0540779
0.0005715 1.88757e-11 0 49.8577 180 180 50.589 -12.9411 -0.567215 0.0567215
0.0005716 1.88757e-11 0 49.8527 180 180 56.3876 -12.3612 -0.592517 0.0592517
0.0005717 1.88757e-11 0 49.8477 180 180 62.4334 -11.7567 -0.616635 0.0616635
0.0005718 1.88757e-11 0 49.8427 180 180 68.7142 -11.1286 -0.639521 0.0639521
0.0005719 1.88757e-11 0 49.8378 180 180 75.2174 -10.4783 -0.661127 0.0661127
0.000572 1.88757e-11 0 49.8328 180 180 81.9301 -9.80699 -0.681413 0.0681413
0.0005721 1.88757e-11 0 49.8278 180 180 88.8389 -9.11611 -0.700336 0.0700336
0.0005722 1.88757e-11 0 49.8228 180 180 95.9298 -8.40702 -0.717859 0.0717859
0.0005723 1.88757e-11 0 49.8178 180 180 103.189 -7.68111 -0.733947 0.0733947
0.0005724 1.88757e-11 0 49.8128 180 180 110.601 -6.93986 -0.748568 0.0748568
0.0005725 1.88757e-11 0 49.8079 180 180 118.153 -6.18473 -0.761693 0.0761693
0.0005726 1.88757e-11 0 49.8029 180 180 125.828 -5.41723 -0.773294 0.0773294
0.0005727 1.88757e-11 0 49.7979 180 180 133.611 -4.63891 -0.783351 0.0783351
0.0005728 1.88757e-11 0 49.7929 180 180 141.487 -3.85131 -0.791841 0.0791841
0.0005729 1.88757e-11 0 49.7879 180 180 149.44 -3.05602 -0.798748 0.0798748
0.000573 1.88757e-11 0 49.783 180 180 157.454 -2.25462 -0.804059 0.0804059
0.0005731 1.88757e-11 0 49.778 180 180 165.513 -1.44871 -0.807762 0.0807762
0.0005732 1.88757e-11 0 49.773 180 180 173.601 -0.639899 -0.809851 0.0809851
0.0005733 1.88757e-11 0 49.768 180 180 181.702 0.170187 -0.81032 0.081032
0.0005734 1.88757e-11 0 49.7631 180 180 189.799 0.979932 -0.80917 0.080917
0.0005735 1.88757e-11 0 49.7581 180 180 197.877 1.78772 -0.806403 0.0806403
0.0005736 1.88757e-11 0 49.7531 180 180 205.919 2.59193 -0.802023 0.0802023
0.0005737 1.88757e-11 0 49.7481 180 180 213.91 3.39096 -0.79604 0.079604
0.0005738 1.88757e-11 0 49.7432 180 180 221.832 4.18322 -0.788466 0.0788466
0.0005739 1.88757e-11 0 49.7382 180 180 229.671 4.96711 -0.779316 0.0779316
0.000574 1.88757e-11 0 49.7332 180 180 237.411 5.74107 -0.768607 0.0768607
0.0005741 1.88757e-11 0 49.7282 180 180 245.036 6.50355 -0.756363 0.0756363
0.0005742 1.88757e-11 0 49.7233 180 180 252.53 7.25304 -0.742606 0.0742606
0.0005743 1.88757e-11 0 49.7183 180 180 259.88 7.98802 -0.727365 0.0727365
0.0005744 1.88757e-11 0 49.7133 180 180 267.07 8.70704 -0.71067 0.071067
0.0005745 1.88757e-11 0 49.7083 180 180 274.087 9.40865 -0.692554 0.0692554
0.0005746 1.88757e-11 0 49.7034 180 180 280.915 10.0915 -0.673054 0.0673054
0.0005747 1.88757e-11 0 49.6984 180 180 287.541 10.7541 -0.652209 0.0652209
0.0005748 1.88757e-11 0 49.6934 180 180 293.952 11.3952 -0.630059 0.0630059
0.0005749 1.88757e-11 0 49.6885 180 180 300.136 12.0136 -0.606651 0.0606651
0.000575 1.88757e-11 0 49.6835 180 180 306.079 12.6079 -0.582029 0.0582029
0.0005751 1.88757e-11 0 49.6785 180 180 311.771 13.1771 -0.556244 0.0556244
0.0005752 1.88757e-11 0 49.6736 180 180 317.199 13.7199 -0.529347 0.0529347
0.0005753 1.88757e-11 0 49.6686 180 180 322.352 14.2352 -0.501392 0.0501392
0.0005754 1.88757e-11 0 49.6636 180 180 327.221 14.7221 -0.472435 0.0472435
0.0005755 1.88757e-11 0 49.6587 180 180 331.796 15.1796 -0.442533 0.0442533
0.0005756 1.88757e-11 0 49.6537 180 180 336.068 15.6068 -0.411747 0.0411747
0.0005757 1.88757e-11 0 49.6487 180 180 340.027 16.0027 -0.380137 0.0380137
0.0005758 1.88757e-11 0 49.6438 180 180 343.667 16.3667 -0.347768 0.0347768
0.0005759 1.88757e-11 0 49.6388 180 180 346.979 16.6979 -0.314703 0.0314703
0.000576 1.88757e-11 0 49.6338 180 180 349.957 16.9957 -0.28101 0.028101
0.0005761 1.88757e-11 0 49.6289 180 180 352.596 17.2596 -0.246754 0.0246754
0.0005762 1.88757e-11 0 49.6239 180 180 354.89 17.489 -0.212006 0.0212006
0.0005763 1.88757e-11 0 49.6189 180 180 356.834 17.6834 -0.176833 0.0176833
0.0005764 1.88757e-11 0 49.614 180 180 358.425 17.8425 -0.141307 0.0141307
0.0005765 1.88757e-11 0 49.609 180 180 359.659 17.9659 -0.105499 0.0105499
0.0005766 1.88757e-11 0 49.6041 180 180 360.534 18.0534 -0.0694797 0.00694797
0.0005767 1.88757e-11 0 49.5991 180 180 361.048 18.1048 -0.0333215 0.00333215
0.0005768 1.88757e-11 0 49.5941 180 180 361.2 18.12 0.00290328 -0.000290328
0.0005769 1.88757e-11 0 49.5892 180 180 360.99 18.099 0.0391223 -0.00391223
0.000577 1.88757e-11 0 49.5842 180 180 360.418 18.0418 0.075263 -0.00752631
0.0005771 1.88757e-11 0 49.5793 180 180 359.485 17.9485 0.111253 -0.0111253
0.0005772 1.88757e-11 0 49.5743 180 180 358.194 17.8194 0.147021 -0.0147021
0.0005773 1.88757e-11 0 49.5694 180 180 356.546 17.6546 0.182495 -0.0182495
0.0005774 1.88757e-11 0 49.5644 180 180 354.546 17.4546 0.217605 -0.0217605
0.0005775 1.88757e-11 0 49.5594 180 180 352.196 17.2196 0.252279 -0.0252279
0.0005776 1.88757e-11 0 49.5545 180 180 349.503 16.9503 0.286449 -0.0286449
0.0005777 1.88757e-11 0 49.5495 180 180 346.47 16.647 0.320046 -0.0320046
0.0005778 1.88757e-11 0 49.5446 180 180 343.105 16.3105 0.353004 -0.0353004
0.0005779 1.88757e-11 0 49.5396 180 180 339.414 15.9414 0.385256 -0.0385256
0.000578 1.88757e-11 0 49.5347 180 180 335.404 15.5404 0.416737 -0.0416737
0.0005781 1.88757e-11 0 49.5297 180 180 331.083 15.1083 0.447386 -0.0447386
0.0005782 1.88757e-11 0 49.5248 180 180 326.461 14.6461 0.47714 -0.047714
0.0005783 1.88757e-11 0 49.5198 180 180 321.545 14.1545 0.505941 -0.0505941
0.0005784 1.88757e-11 0 49.5149 180 180 316.347 13.6347 0.53373 -0.053373
0.0005785 1.88757e-11 0 49.5099 180 180 310.876 13.0876 0.560452 -0.0560452
0.0005786 1.88757e-11 0 49.505 180 180 305.143 12.5143 0.586054 -0.0586054
0.0005787 1.88757e-11 0 49.5 180 180 299.161 11.9161 0.610485 -0.0610485
0.0005788 1.88757e-11 0 49.4951 180 180 292.94 11.294 0.633695 -0.0633695
0.0005789 1.88757e-11 0 49.4901 180 180 286.493 10.6493 0.655638 -0.0655638
0.000579 1.88757e-11 0 49.4852 180 180 279.834 9.98336 0.676271 -0.0676271
0.0005791 1.88757e-11 0 49.4802 180 180 272.974 9.29745 0.695552 -0.0695552
0.0005792 1.88757e-11 0 49.4753 180 180 265.93 8.59295 0.713442 -0.0713442
0.0005793 1.88757e-11 0 49.4703 180 180 258.713 7.87128 0.729906 -0.0729906
0.0005794 1.88757e-11 0 49.4654 180 180 251.339 7.13387 0.744911 -0.0744911
0.0005795 1.88757e-11 0 49.4604 180 180 243.822 6.3822 0.758427 -0.0758427
0.0005796 1.88757e-11 0 49.4555 180 180 236.178 5.61777 0.770427 -0.0770427
0.0005797 1.88757e-11 0 49.4505 180 180 228.421 4.84212 0.780887 -0.0780887
0.0005798 1.88757e-11 0 49.4456 180 180 220.568 4.05678 0.789786 -0.0789786
0.0005799 1.88757e-11 0 49.4406 180 180 212.633 3.26333 0.797106 -0.0797106
0.00058 1.88757e-11 0 49.4357 180 180 204.634 2.46336 0.802833 -0.0802833
0.0005801 1.88757e-11 0 49.4308 180 180 196.585 1.65847 0.806955 -0.0806955
0.0005802 1.88757e-11 0 49.4258 180 180 188.503 0.850259 0.809464 -0.0809464
0.0005803 1.88757e-11 0 49.4209 180 180 180.404 0.0403504 0.810354 -0.0810354
0.0005804 1.88757e-11 0 49.4159 180 180 172.304 -0.769639 0.809625 -0.0809625
0.0005805 1.88757e-11 0 49.411 180 180 164.219 -1.57809 0.807277 -0.0807277
0.0005806 1.88757e-11 0 49.406 180 180 156.166 -2.38339 0.803316 -0.0803316
0.0005807 1.88757e-11 0 49.4011 180 180 148.161 -3.18392 0.797748 -0.0797748
0.0005808 1.88757e-11 0 49.3962 180 180 140.219 -3.97809 0.790586 -0.0790586
0.0005809 1.88757e-11 0 49.3912 180 180 132.357 -4.7643 0.781844 -0.0781844
0.000581 1.88757e-11 0 49.3863 180 180 124.59 -5.54099 0.771539 -0.0771539
0.0005811 1.88757e-11 0 49.3813 180 180 116.934 -6.30661 0.759691 -0.0759691
0.0005812 1.88757e-11 0 49.3764 180 180 109.404 -7.05962 0.746325 -0.0746325
0.0005813 1.88757e-11 0 49.3715 180 180 102.015 -7.79851 0.731467 -0.0731467
0.0005814 1.88757e-11 0 49.3665 180 180 94.7818 -8.52182 0.715146 -0.0715146
0.0005815 1.88757e-11 0 49.3616 180 180 87.7191 -9.22809 0.697397 -0.0697397
0.0005816 1.88757e-11 0 49.3567 180 180 80.8409 -9.91591 0.678253 -0.0678253
0.0005817 1.88757e-11 0 49.3517 180 180 74.1608 -10.5839 0.657753 -0.0657753
0.0005818 1.88757e-11 0 49.3468 180 180 67.6924 -11.2308 0.635938 -0.0635938
0.0005819 1.88757e-11 0 49.3419 180 180 61.4484 -11.8552 0.612852 -0.0612852
0.000582 1.88757e-11 0 49.3369 180 180 55.4415 -12.4559 0.588541 -0.0588541
0.0005821 1.88757e-11 0 49.332 180 180 49.6835 -13.0317 0.563054 -0.0563054
0.0005822 1.88757e-11 0 49.3271 180 180 44.186 -13.5814 0.536441 -0.0536441
0.0005823 1.88757e-11 0 49.3221 180 180 38.96 -14.104 0.508755 -0.0508755
0.0005824 1.88757e-11 0 49.3172 180 180 34.016 -14.5984 0.480053 -0.0480053
0.0005825 1.88757e-11 0 49.3123 180 180 29.3638 -15.0636 0.450391 -0.0450391
0.0005826 1.88757e-11 0 49.3073 180 180 25.0127 -15.4987 0.419828 -0.0419828
0.0005827 1.88757e-11 0 49.3024 180 180 20.9714 -15.9029 0.388427 -0.0388427
0.0005828 1.88757e-11 0 49.2975 180 180 17.248 -16.2752 0.356249 -0.0356249
0.0005829 1.88756e-11 0 49.2925 180 180 13.85 -16.615 0.323359 -0.0323359
0.000583 1.88756e-11 0 49.2876 180 180 10.7841 -16.9216 0.289822 -0.0289822
0.0005831 1.88756e-11 0 49.2827 180 180 8.05646 -17.1944 0.255706 -0.0255706
0.0005832 1.88756e-11 0 49.2778 180 180 5.67254 -17.4327 0.221079 -0.0221079
0.0005833 1.88756e-11 0 49.2728 180 180 3.63709 -17.6363 0.18601 -0.018601
0.0005834 1.88756e-11 0 49.2679 180 180 1.9542 -17.8046 0.150569 -0.0150569
0.0005835 1.88756e-11 0 49.263 180 180 0.627219 -17.9373 0.114827 -0.0114827
0.0005836 -1.59504e-05 0 49.258 180 180 -0.341194 -18.0341 0.0788554 -0.00788557
0.0005837 -0.326478 0 49.2531 180.001 180 -0.915822 -18.0916 0.0362004 -0.004273
0.0005838 -0.510164 0 49.2482 180.001 180 -1.11067 -18.1112 -0.00367612 -0.000652716
0.0005839 -0.323131 0 49.2433 180.001 180 -0.912217 -18.0913 -0.0361379 0.00296753
0.000584 -0.000190069 0 49.2383 180 180 -0.403316 -18.0403 -0.0658107 0.00658069
0.0005841 1.88756e-11 0 49.2334 180 180 0.42112 -17.9579 -0.101805 0.0101805
0.0005842 1.88756e-11 0 49.2285 180 180 1.61755 -17.8382 -0.137601 0.0137601
0.0005843 1.88756e-11 0 49.2236 180 180 3.17117 -17.6829 -0.173122 0.0173122
0.0005844 1.88756e-11 0 49.2187 180 180 5.07827 -17.4922 -0.208297 0.0208297
0.0005845 1.88756e-11 0 49.2137 180 180 7.33504 -17.2665 -0.243056 0.0243056
0.0005846 1.88756e-11 0 49.2088 180 180 9.93696 -17.0063 -0.277329 0.0277329
0.0005847 1.88756e-11 0 49.2039 180 180 12.8788 -16.7121 -0.311047 0.0311047
0.0005848 1.88757e-11 0 49.199 180 180 16.1548 -16.3845 -0.344144 0.0344144
0.0005849 1.88757e-11 0 49.1941 180 180 19.7583 -16.0242 -0.376553 0.0376553
0.000585 1.88757e-11 0 49.1891 180 180 23.6821 -15.6318 -0.408209 0.0408209
0.0005851 1.88757e-11 0 49.1842 180 180 27.9184 -15.2082 -0.439049 0.0439049
0.0005852 1.88757e-11 0 49.1793 180 180 32.4587 -14.7541 -0.469011 0.0469011
0.0005853 1.88757e-11 0 49.1744 180 180 37.2939 -14.2706 -0.498036 0.0498036
0.0005854 1.88757e-11 0 49.1695 180 180 42.4144 -13.7586 -0.526065 0.0526065
0.0005855 1.88757e-11 0 49.1645 180 180 47.8099 -13.219 -0.553042 0.0553042
0.0005856 1.88757e-11 0 49.1596 180 180 53.4697 -12.653 -0.578914 0.0578914
0.0005857 1.88757e-11 0 49.1547 180 180 59.3824 -12.0618 -0.603629 0.0603629
0.0005858 1.88757e-11 0 49.1498 180 180 65.5363 -11.4464 -0.627137 0.0627137
0.0005859 1.88757e-11 0 49.1449 180 180 71.9189 -10.8081 -0.649392 0.0649392
0.000586 1.88757e-11 0 49.14 180 180 78.5176 -10.1482 -0.670348 0.0670348
0.0005861 1.88757e-11 0 49.1351 180 180 85.3192 -9.46808 -0.689964 0.0689964
0.0005862 1.88757e-11 0 49.1301 180 180 92.31 -8.769 -0.708202 0.0708202
0.0005863 1.88757e-11 0 49.1252 180 180 99.4761 -8.05239 -0.725023 0.0725023
0.0005864 1.88757e-11 0 49.1203 180 180 106.803 -7.31968 -0.740395 0.0740395
0.0005865 1.88757e-11 0 49.1154 180 180 114.277 -6.57234 -0.754287 0.0754287
0.0005866 1.88757e-11 0 49.1105 180 180 121.881 -5.81186 -0.766671 0.0766671
0.0005867 1.88757e-11 0 49.1056 180 180 129.602 -5.03976 -0.777523 0.0777523
0.0005868 1.88757e-11 0 49.1007 180 180 137.424 -4.25759 -0.78682 0.078682
0.0005869 1.88757e-11 0 49.0958 180 180 145.331 -3.46691 -0.794545 0.0794545
0.000587 1.88757e-11 0 49.0909 180 180 153.307 -2.66929 -0.800681 0.0800681
0.0005871 1.88757e-11 0 49.0859 180 180 161.337 -1.86635 -0.805216 0.0805216
0.0005872 1.88757e-11 0 49.081 180 180 169.403 -1.05967 -0.808142 0.0808143
0.0005873 1.88757e-11 0 49.0761 180 180 177.491 -0.250868 -0.809453 0.0809453
0.0005874 1.88757e-11 0 49.0712 180 180 185.584 0.558431 -0.809145 0.0809145
0.0005875 1.88757e-11 0 49.0663 180 180 193.666 1.36661 -0.80722 0.080722
0.0005876 1.88757e-11 0 49.0614 180 180 201.721 2.17207 -0.803682 0.0803682
0.0005877 1.88757e-11 0 49.0565 180 180 209.732 2.97317 -0.798537 0.0798537
0.0005878 1.88757e-11 0 49.0516 180 180 217.683 3.76834 -0.791795 0.0791795
0.0005879 1.88757e-11 0 49.0467 180 180 225.56 4.55597 -0.783471 0.0783471
0.000588 1.88757e-11 0 49.0418 180 180 233.345 5.3345 -0.77358 0.077358
0.0005881 1.88757e-11 0 49.0369 180 180 241.024 6.10236 -0.762143 0.0762143
0.0005882 1.88757e-11 0 49.032 180 180 248.58 6.85802 -0.749183 0.0749183
0.0005883 1.88757e-11 0 49.0271 180 180 256 7.59998 -0.734725 0.0734725
0.0005884 1.88757e-11 0 49.0222 180 180 263.267 8.32674 -0.718798 0.0718798
0.0005885 1.88757e-11 0 49.0173 180 180 270.369 9.03686 -0.701435 0.0701435
0.0005886 1.88757e-11 0 49.0124 180 180 277.289 9.72891 -0.682669 0.0682669
0.0005887 1.88757e-11 0 49.0075 180 180 284.015 10.4015 -0.662538 0.0662538
0.0005888 1.88757e-11 0 49.0026 180 180 290.533 11.0533 -0.641084 0.0641084
0.0005889 1.88757e-11 0 48.9977 180 180 296.83 11.683 -0.618347 0.0618347
0.000589 1.88757e-11 0 48.9928 180 180 302.894 12.2894 -0.594375 0.0594375
0.0005891 1.88757e-11 0 48.9879 180 180 308.712 12.8712 -0.569214 0.0569214
0.0005892 1.88757e-11 0 48.983 180 180 314.273 13.4273 -0.542916 0.0542916
0.0005893 1.88757e-11 0 48.9781 180 180 319.565 13.9565 -0.515532 0.0515532
0.0005894 1.88757e-11 0 48.9732 180 180 324.578 14.4578 -0.487118 0.0487118
0.0005895 1.88757e-11 0 48.9683 180 180 329.302 14.9302 -0.45773 0.045773
0.0005896 1.88757e-11 0 48.9634 180 180 333.728 15.3728 -0.427427 0.0427427
0.0005897 1.88757e-11 0 48.9585 180 180 337.847 15.7847 -0.396269 0.0396269
0.0005898 1.88757e-11 0 48.9536 180 180 341.65 16.165 -0.36432 0.036432
0.0005899 1.88757e-11 0 48.9487 180 180 345.129 16.5129 -0.331642 0.0331642
0.00059 1.88757e-11 0 48.9438 180 180 348.279 16.8279 -0.298301 0.0298301
0.0005901 1.88757e-11 0 48.9389 180 180 351.092 17.1092 -0.264364 0.0264364
0.0005902 1.88757e-11 0 48.934 180 180 353.564 17.3564 -0.229898 0.0229898
0.0005903 1.88757e-11 0 48.9291 180 180 355.688 17.5688 -0.194973 0.0194973
0.0005904 1.88757e-11 0 48.9242 180 180 357.461 17.7461 -0.159658 0.0159658
0.0005905 1.88757e-11 0 48.9193 180 180 358.88 17.888 -0.124024 0.0124024
0.0005906 1.88757e-11 0 48.9144 180 180 359.94 17.994 -0.088142 0.0088142
0.0005907 1.88757e-11 0 48.9096 180 180 360.642 18.0642 -0.0520838 0.00520838
0.0005908 1.88757e-11 0 48.9047 180 180 360.982 18.0982 -0.0159215 0.00159215
0.0005909 1.88757e-11 0 48.8998 180 180 360.96 18.096 0.0202726 -0.00202726
0.000591 1.88757e-11 0 48.8949 180 180 360.576 18.0576 0.0564262 -0.00564262
0.0005911 1.88757e-11 0 48.89 180 180 359.832 17.9832 0.092467 -0.0092467
0.0005912 1.88757e-11 0 48.8851 180 180 358.728 17.8728 0.128323 -0.0128323
0.0005913 1.88757e-11 0 48.8802 180 180 357.267 17.7267 0.163922 -0.0163922
0.0005914 1.88757e-11 0 48.8753 180 180 355.451 17.5451 0.199194 -0.0199194
0.0005915 1.88757e-11 0 48.8704 180 180 353.285 17.3285 0.234068 -0.0234068
0.0005916 1.88757e-11 0 48.8656 180 180 350.772 17.0772 0.268474 -0.0268474
0.0005917 1.88757e-11 0 48.8607 180 180 347.918 16.7918 0.302343 -0.0302343
0.0005918 1.88757e-11 0 48.8558 180 180 344.728 16.4728 0.335607 -0.0335607
0.0005919 1.88757e-11 0 48.8509 180 180 341.209 16.1209 0.368201 -0.0368201
0.000592 1.88757e-11 0 48.846 180 180 337.368 15.7368 0.400059 -0.0400059
0.0005921 1.88757e-11 0 48.8411 180 180 333.212 15.3212 0.431117 -0.0431117
0.0005922 1.88757e-11 0 48.8362 180 180 328.75 14.875 0.461313 -0.0461313
0.0005923 1.88757e-11 0 48.8314 180 180 323.99 14.399 0.490587 -0.0490587
0.0005924 1.88757e-11 0 48.8265 180 180 318.943 13.8943 0.51888 -0.051888
0.0005925 1.88757e-11 0 48.8216 180 180 313.618 13.3618 0.546136 -0.0546136
0.0005926 1.88757e-11 0 48.8167 180 180 308.026 12.8026 0.572301 -0.0572301
0.0005927 1.88757e-11 0 48.8118 180 180 302.178 12.2178 0.597321 -0.0597321
0.0005928 1.88757e-11 0 48.807 180 180 296.085 11.6085 0.621147 -0.0621147
0.0005929 1.88757e-11 0 48.8021 180 180 289.761 10.9761 0.643732 -0.0643732
0.000593 1.88757e-11 0 48.7972 180 180 283.217 10.3217 0.66503 -0.066503
0.0005931 1.88757e-11 0 48.7923 180 180 276.467 9.6467 0.684998 -0.0684998
0.0005932 1.88757e-11 0 48.7874 180 180 269.524 8.9524 0.703597 -0.0703597
0.0005933 1.88757e-11 0 48.7826 180 180 262.402 8.24021 0.72079 -0.072079
0.0005934 1.88757e-11 0 48.7777 180 180 255.115 7.51154 0.736542 -0.0736542
0.0005935 1.88757e-11 0 48.7728 180 180 247.679 6.76786 0.750821 -0.0750821
0.0005936 1.88757e-11 0 48.7679 180 180 240.107 6.01065 0.7636 -0.07636
0.0005937 1.88757e-11 0 48.763 180 180 232.414 5.24143 0.774852 -0.0774852
0.0005938 1.88757e-11 0 48.7582 180 180 224.617 4.46172 0.784555 -0.0784555
0.0005939 1.88757e-11 0 48.7533 180 180 216.731 3.6731 0.79269 -0.079269
0.000594 1.88757e-11 0 48.7484 180 180 208.771 2.87714 0.79924 -0.079924
0.0005941 1.88757e-11 0 48.7435 180 180 200.754 2.07542 0.804192 -0.0804192
0.0005942 1.88757e-11 0 48.7387 180 180 192.696 1.26955 0.807537 -0.0807537
0.0005943 1.88757e-11 0 48.7338 180 180 184.612 0.461152 0.809268 -0.0809268
0.0005944 1.88757e-11 0 48.7289 180 180 176.518 -0.348173 0.809381 -0.0809381
0.0005945 1.88757e-11 0 48.7241 180 180 168.432 -1.1568 0.807876 -0.0807876
0.0005946 1.88757e-11 0 48.7192 180 180 160.369 -1.96312 0.804756 -0.0804756
0.0005947 1.88757e-11 0 48.7143 180 180 152.345 -2.76551 0.800027 -0.0800028
0.0005948 1.88757e-11 0 48.7094 180 180 144.376 -3.56237 0.7937 -0.07937
0.0005949 1.88757e-11 0 48.7046 180 180 136.479 -4.35212 0.785785 -0.0785785
0.000595 1.88757e-11 0 48.6997 180 180 128.668 -5.13316 0.7763 -0.07763
0.0005951 1.88757e-11 0 48.6948 180 180 120.961 -5.90394 0.765263 -0.0765263
0.0005952 1.88757e-11 0 48.69 180 180 113.371 -6.66292 0.752696 -0.0752696
0.0005953 1.88757e-11 0 48.6851 180 180 105.914 -7.40858 0.738624 -0.0738624
0.0005954 1.88757e-11 0 48.6802 180 180 98.6057 -8.13943 0.723076 -0.0723076
0.0005955 1.88757e-11 0 48.6754 180 180 91.4599 -8.85401 0.706083 -0.0706083
0.0005956 1.88757e-11 0 48.6705 180 180 84.4911 -9.55089 0.687678 -0.0687678
0.0005957 1.88757e-11 0 48.6656 180 180 77.7132 -10.2287 0.667899 -0.0667899
0.0005958 1.88757e-11 0 48.6608 180 180 71.1398 -10.886 0.646784 -0.0646784
0.0005959 1.88757e-11 0 48.6559 180 180 64.784 -11.5216 0.624376 -0.0624376
0.000596 1.88757e-11 0 48.651 180 180 58.6585 -12.1341 0.60072 -0.060072
0.0005961 1.88757e-11 0 48.6462 180 180 52.7756 -12.7224 0.575864 -0.0575864
0.0005962 1.88757e-11 0 48.6413 180 180 47.147 -13.2853 0.549856 -0.0549856
0.0005963 1.88757e-11 0 48.6364 180 180 41.784 -13.8216 0.522749 -0.0522749
0.0005964 1.88757e-11 0 48.6316 180 180 36.6973 -14.3303 0.494597 -0.0494597
0.0005965 1.88757e-11 0 48.6267 180 180 31.897 -14.8103 0.465457 -0.0465457
0.0005966 1.88757e-11 0 48.6218 180 180 27.3928 -15.2607 0.435386 -0.0435386
0.0005967 1.88757e-11 0 48.617 180 180 23.1936 -15.6806 0.404444 -0.0404444
0.0005968 1.88757e-11 0 48.6121 180 180 19.3079 -16.0692 0.372695 -0.0372695
0.0005969 1.88757e-11 0 48.6073 180 180 15.7435 -16.4257 0.3402 -0.03402
0.000597 1.88756e-11 0 48.6024 180 180 12.5073 -16.7493 0.307025 -0.0307025
